dim1	dim2	group
1.0199252728149302	0.8998904978526538	#4DAF4A
0.10500508521320133	-1.6806690824759887	#E41A1C
0.07043793103612143	0.8446767389370926	#377EB8
1.4073427663983744	-2.391061084607774	#E41A1C
0.45776299456584274	0.9446136971201566	#377EB8
0.4731045235598193	0.34838934197427013	#4DAF4A
1.7779335093732787	1.508799540030863	#4DAF4A
0.665084016253523	0.19070806346697172	#377EB8
0.6828038242983993	0.21667193920726938	#377EB8
1.2031398858687954	0.24804425168128144	#377EB8
0.7578299495019433	0.040318524064926003	#4DAF4A
0.3599680615703435	-1.338086301501714	#377EB8
-0.5329489364419105	-2.2567399218634723	#377EB8
0.2118136018217018	-1.521133841706406	#377EB8
1.344620725318699	0.6125816236708398	#4DAF4A
-0.9881268667353346	1.1188711037495818	#4DAF4A
1.2089164409988988	0.8062728130203762	#4DAF4A
0.034782698310543106	0.914409763902191	#377EB8
0.7828598705325442	-1.7037486882580486	#E41A1C
1.4899061217072445	0.0028705098539474876	#4DAF4A
1.6297893002050121	-0.07435361189506795	#377EB8
1.9745896475049725	0.5393867470690832	#4DAF4A
0.130180948735384	-0.7696858798287671	#377EB8
-0.42290335103690446	0.39570750590519616	#4DAF4A
-0.3331146928782806	-1.9188705088277072	#E41A1C
-0.38168633708586264	-2.0308168332437244	#E41A1C
-0.05189266221830078	0.41629724199971213	#4DAF4A
-0.2629637820340006	1.4705120124663789	#4DAF4A
0.6532982215734021	0.41779573227604755	#4DAF4A
1.6092141072700288	-0.16123304701061966	#E41A1C
0.585535658166157	0.6425055433033311	#4DAF4A
1.4215854584158154	0.8478313904495232	#377EB8
0.21819106609344718	-0.29416511652678984	#E41A1C
1.0134411342484801	-0.3003737871986068	#E41A1C
0.391133643231774	-0.6906986417475942	#E41A1C
-1.0211915300413292	-1.335894956320111	#E41A1C
-0.5941818725833169	0.8311149220354953	#377EB8
0.8241535124167269	-1.3136229457636808	#E41A1C
-1.1832766603425888	-0.5330402947260237	#377EB8
1.27548697787339	1.1790303466899235	#4DAF4A
-0.19229603687277377	-0.14009873749803978	#4DAF4A
-0.8658848688804415	0.11906140510487297	#E41A1C
1.7234818745265648	1.4900150753791268	#4DAF4A
-0.2745005323775388	-0.7615714195020507	#E41A1C
-1.3424262950740211	-1.1171390716346508	#377EB8
-0.18096979342853634	0.6091754753901082	#377EB8
1.6002076540574917	-0.09672428745299275	#4DAF4A
1.2597546389228589	-0.8940806072319202	#E41A1C
0.5898695792701281	-0.480603852560544	#377EB8
1.0778813209948068	-0.2244928741029452	#377EB8
1.195393747525151	0.563664903266788	#4DAF4A
1.5992256981916237	-0.5974227619281541	#4DAF4A
-0.27891784089615146	0.39486197334803524	#4DAF4A
0.39294659495658263	-0.5819924676071132	#E41A1C
-0.4566734404704842	1.3644862002860234	#4DAF4A
1.8831016888890255	-0.7572091999143109	#377EB8
0.5885341820796872	-0.15481877550164908	#377EB8
-0.45907061282942485	0.7894760192927582	#377EB8
-4.8187546492126305	0.8497266349859405	#4DAF4A
1.4511115609416512	1.4553905591047966	#4DAF4A
0.9418577353437262	0.13531260306935253	#4DAF4A
-0.43994262937758916	-0.8114660867411806	#4DAF4A
1.0727649078744617	0.6587931820606722	#4DAF4A
-0.6119310258710611	-0.8629477487757291	#4DAF4A
1.6973302082130226	0.8611881475450383	#377EB8
0.5559981288128683	0.8266461886671308	#377EB8
2.4473515387769367	0.6039886314527567	#377EB8
-0.4209653965729563	0.795979951567694	#4DAF4A
0.016517795754053866	-1.8640746822603038	#4DAF4A
-0.18460708376456977	-0.1844072637521822	#4DAF4A
-0.9172791246698111	0.8304281081100585	#4DAF4A
-0.4087062553769186	-0.6384330849470569	#377EB8
-0.14135413962577237	0.6295417112131488	#4DAF4A
1.6891328408512152	1.5151004892956148	#4DAF4A
1.956966790592737	0.6504527232703922	#4DAF4A
-0.02499426763790554	0.17266863668097948	#377EB8
-0.5015284688933176	0.4572111580286792	#4DAF4A
1.2121972475472336	0.5174918405325843	#377EB8
0.6345817175629515	-1.2173367532022703	#E41A1C
0.5968956920911334	-1.4745810717473666	#E41A1C
-0.22412816978648287	1.6000367868121603	#4DAF4A
-0.11376185773452764	0.498980231856892	#4DAF4A
0.5345354923003957	1.4258300245034154	#377EB8
-0.9942686384506326	-1.5263686757117951	#E41A1C
0.8167761328770735	1.1984276286656208	#377EB8
0.8183036160308776	1.047349587485614	#4DAF4A
-0.021630429899969647	-0.7851296129164622	#377EB8
0.19222170469845107	-4.4047536057909394e-4	#E41A1C
0.23114463122235776	-0.4647703725859779	#377EB8
1.579101806181945	-2.1724798281191706	#E41A1C
2.9287208935356372	0.9253810376236413	#4DAF4A
-0.8295812589818609	0.1361977730289293	#4DAF4A
-0.1880457128213018	-0.9711175930868926	#377EB8
0.357028293316074	1.564566555743905	#4DAF4A
2.129250987217952	-0.5691312145885592	#E41A1C
0.8139076981034885	-1.0604949403203274	#377EB8
-0.2662948084296597	-2.4617799893964505	#E41A1C
0.14914624460725953	-2.0879519336003405	#377EB8
1.9395889821176913	0.6479153895069855	#4DAF4A
1.4504721104353167	-1.7398669575648236	#E41A1C
1.1143404601955356	-1.1356720219900869	#4DAF4A
1.8082388718447755	-0.638703064569548	#E41A1C
0.8947253814674078	0.390846638742154	#E41A1C
-0.67655943885601	0.7882973210481452	#4DAF4A
0.697537381377779	1.3168846334494995	#4DAF4A
1.487478596585011	0.16825418045798562	#E41A1C
-0.44907485963553895	1.2621142998879233	#4DAF4A
1.7888152510538853	0.880597967563457	#377EB8
1.2289433387573174	0.05748195614623125	#377EB8
2.373375188245051	-0.08490448345225707	#377EB8
-1.2806834267934726	0.22424839060581014	#377EB8
0.18382769255952838	0.2617076091086967	#377EB8
1.4203937121676917	-0.25367794209257	#377EB8
-0.6806827149794157	-1.3609639154918751	#377EB8
0.7728257603695924	1.411135358384138	#4DAF4A
0.21120706787956303	-1.6983087101432324	#E41A1C
-2.4657916945075744	0.9048717515127462	#377EB8
0.3632095515992686	0.8840174295216917	#377EB8
0.47081155391621604	0.8969882765358138	#4DAF4A
0.9171124899589432	0.3497478781663463	#4DAF4A
-1.3181642524980623	-0.6818556285272425	#377EB8
-2.037316090546146	0.09725881103676254	#4DAF4A
-0.770285849989253	-1.6855365144961123	#E41A1C
-0.0690118094545856	1.563607047101061	#4DAF4A
0.3433930988956723	0.6252971951630166	#377EB8
-0.16400148560731578	1.063270072961415	#4DAF4A
0.42501827933000025	-2.0879844762423634	#377EB8
-1.420588932339592	0.6762774455996048	#4DAF4A
0.778534489414747	-0.41537982941948287	#4DAF4A
-0.11073410214217688	0.04131333129057831	#377EB8
-0.6618592620924639	0.24611092522905284	#4DAF4A
-2.200532866716905	1.3401632522938773	#377EB8
0.7590944486262208	0.9313302713443038	#377EB8
0.33458162649055334	0.74228747623667	#377EB8
0.09545254815788369	-1.5665420365690896	#E41A1C
-1.499896621902433	0.33000186897227224	#E41A1C
-1.279101270550899	1.6427072846467585	#377EB8
1.571707444615589	1.4939248587276845	#4DAF4A
0.9966664304090617	0.19533754299006756	#4DAF4A
-0.8669439799799586	-1.419012431176119	#377EB8
-0.6163888818313464	-0.3597588118240232	#377EB8
-0.4369904885200159	-0.0831534128527484	#E41A1C
-1.8664565801708264	-0.8033957320419663	#377EB8
0.1564725855518761	1.9474666516024495	#4DAF4A
-1.101365682478704	1.7718018221152918	#4DAF4A
0.34208814283895417	1.642633855134952	#4DAF4A
1.2999842674513848	0.2028222459187212	#377EB8
-0.7103491080631188	-0.21620594559542256	#E41A1C
1.8913630316057906	0.8936292829779988	#4DAF4A
-0.06070109999604213	-1.7614696708184134	#377EB8
0.3624339525447048	-1.0735469793345198	#4DAF4A
-0.8799808788377774	0.4780717918228315	#4DAF4A
0.7791168730006066	1.035360111362755	#377EB8
-0.34852948393797734	1.2150295717342792	#4DAF4A
2.00070138645604	0.33410301040526663	#4DAF4A
2.375539099769004	-1.4216702197165234	#377EB8
-0.1313110506294374	-1.5421843708225758	#377EB8
0.5694965308892642	0.48806559643106345	#4DAF4A
0.9533308588874677	1.4912263193405122	#4DAF4A
-1.3487586822832438	1.505024024051784	#4DAF4A
0.6726368150239259	-2.4242099068494274	#377EB8
-0.6664523943790446	-1.5941646879605744	#377EB8
-0.1877629714468503	0.31321727595577986	#377EB8
-1.0990462130074128	-1.2079837011109111	#E41A1C
-0.2646125611525992	-1.942156667739438	#E41A1C
0.6177153407005953	0.7859474676279194	#377EB8
1.1575350757225311	-0.13231603083647878	#377EB8
-1.7998567266212198	-0.4780118822043639	#4DAF4A
1.8079122965012049	1.300830430646902	#4DAF4A
-0.27876549443666143	0.5866073593944563	#4DAF4A
2.5332023977127154	0.35727180648439616	#377EB8
0.9704421888248869	-1.0430552712447068	#4DAF4A
0.9960259227821048	-0.30490437477242904	#377EB8
-0.1252779121225263	-1.4415760607367554	#E41A1C
0.6748738945897677	1.3230075640371188	#4DAF4A
-2.0458954480240865	1.358411647353308	#4DAF4A
-1.5152472200103368	1.7869764684857261	#4DAF4A
1.1232541556921594	-1.404433905570295	#E41A1C
-0.46857669556793896	1.2113661981760462	#377EB8
0.48696263227143316	-2.205061747506123	#E41A1C
-0.4020617297542938	0.34290026127978623	#377EB8
0.974630677095001	0.52803914875013	#4DAF4A
0.35347512143497606	-2.611420720688152	#377EB8
-0.4232231914188556	-0.6724014031652338	#377EB8
-3.8636241143754075	1.7586249281733235	#377EB8
0.43978435794862103	-1.2415603042811183	#E41A1C
0.41050770117878177	-1.2317233153802831	#E41A1C
-0.7293124651455458	1.4299502022546349	#4DAF4A
0.3168165500343745	-1.5861059669196689	#377EB8
1.1693529190574274	-0.24553990821210592	#377EB8
0.454899194062239	0.5416996135109725	#4DAF4A
-0.8824276670982228	0.4204945520975692	#377EB8
1.6767559493952664	0.6973940381973245	#4DAF4A
0.5705787654676877	0.7250042951402642	#377EB8
-0.5424323408435702	-1.4440437317856665	#E41A1C
0.8816373226755794	0.2971660873452643	#377EB8
0.6417521922527372	-1.8604114232644386	#E41A1C
1.5157198510641479	1.34149469382813	#4DAF4A
0.23237899341671903	0.26274974311893606	#377EB8
0.9837600280110814	0.24602458774566954	#E41A1C
0.6135020922118853	-1.9250185497695858	#E41A1C
0.7493122880015557	0.5936487052885883	#4DAF4A
0.3153940534890994	1.3120734300648325	#4DAF4A
-1.4344386632292674	1.4492602869753186	#4DAF4A
-2.8806008759682453	-0.08565644261839751	#4DAF4A
-0.31025813261175644	0.3353974551247183	#4DAF4A
1.0526271829013325	0.1362236250023718	#4DAF4A
0.8542670077159283	0.7200835066551332	#4DAF4A
1.7515853021199597	0.9781403236919934	#4DAF4A
2.2056219087367954	-0.9046495940801795	#E41A1C
-0.550342057650482	0.4638397731492043	#377EB8
1.5626552168581354	1.2854901188787617	#4DAF4A
1.433117788933157	1.7063739671808456	#4DAF4A
0.012767357639710859	1.3428515650205284	#377EB8
-0.05872652761680271	-0.20138215238450835	#377EB8
1.7967427617359193	-0.24045128446548028	#377EB8
0.37846458264445404	-2.02088197233754	#377EB8
0.47435813788041714	-0.4692627915345211	#E41A1C
-2.4846163456589876	0.842416517463262	#4DAF4A
0.9109916716331788	1.8705314193857994	#4DAF4A
0.9290181238701224	1.3265257378537987	#4DAF4A
1.4068032537324024	-0.506879780564416	#377EB8
-0.0034837940768999275	-0.7477379280532588	#377EB8
0.07432632339915485	0.47026427374778307	#377EB8
-0.6573185683405355	-0.6331198308778768	#4DAF4A
-0.7756361638827776	-0.6858968915961237	#E41A1C
-1.6113443094970081	-0.7894644940688677	#377EB8
0.4393275745332469	0.6514954926073727	#377EB8
-0.25424881223379864	1.722961074345764	#4DAF4A
0.0017570970695315914	0.7534706389945295	#4DAF4A
0.05492591168395809	0.1894084095258608	#377EB8
1.11807082164299	-0.1375738855300219	#377EB8
-0.803807048608197	-1.0399263874014757	#377EB8
0.26806405766216324	1.052607519771196	#4DAF4A
-0.14740547670135615	0.01851894554000766	#377EB8
0.7572845325004351	-1.6118000134195258	#E41A1C
0.19293573202449285	0.37212368915514915	#4DAF4A
-1.4337311792269372	-1.2711097357067478	#E41A1C
0.5924511207450384	1.3257898813726472	#377EB8
0.8132676900630026	0.8566406371804206	#4DAF4A
-1.1196906043093213	0.37096785320561454	#377EB8
1.0950277094545924	0.7562009510577785	#4DAF4A
0.8744321671427077	0.4918679311129637	#4DAF4A
-0.9740757347795697	0.9239630835011261	#377EB8
-1.0096303927330517	1.2433521035811197	#4DAF4A
1.7373451774774664	0.21172254264677354	#377EB8
-0.5057145890743429	0.9572255811301233	#4DAF4A
-1.2779697617343864	1.5370044188056298	#377EB8
0.09612165003915792	0.6169720798243892	#377EB8
0.052698243138191124	0.5819405255317929	#377EB8
1.7328570873539653	0.10837546776567512	#4DAF4A
0.5279671243309079	0.0738008646229274	#377EB8
0.36806348710396075	0.5195951467320629	#4DAF4A
0.3553184675741391	-0.44616717249388277	#4DAF4A
-0.2607839967816081	-0.2431269243395393	#377EB8
-1.0933053142605993	0.6540078095189346	#377EB8
1.197012833053152	-0.35585812056164334	#377EB8
-0.8577742525464472	0.39043782485661166	#4DAF4A
-0.41789147835220486	0.34599598874658233	#4DAF4A
0.16267563964517137	1.2721014538177056	#4DAF4A
1.2201418769339434	0.3492322788987027	#4DAF4A
-1.0404966819032562	-0.08719767557154216	#E41A1C
0.42204570223923543	0.5214519041604401	#4DAF4A
-0.14458470193123146	-1.330028264352444	#E41A1C
0.9197279703709959	-1.2042242002750678	#E41A1C
0.27543904041441775	0.9955553122773513	#377EB8
-0.43560057321829043	0.7599707788319829	#377EB8
0.3508554471158369	-0.3379448976371215	#377EB8
0.38260746147938196	1.3631602301147276	#4DAF4A
-0.12651687773176776	0.10664058730004751	#E41A1C
-0.30432791664590514	0.37186413478779407	#4DAF4A
1.9944131927782889	0.3737360158376384	#377EB8
0.05192773517773006	0.08075676522989989	#377EB8
-0.013509149555635704	0.8280482118496251	#377EB8
0.3772957717358405	-1.3156526351039242	#377EB8
-0.5351198711086589	-0.24190334176313433	#377EB8
0.3935508542558865	0.10492429211246883	#377EB8
1.4244662016421645	0.5835327888038611	#E41A1C
0.9580849917207955	-0.9161773840547275	#377EB8
0.4672048944142477	1.2716406777065665	#4DAF4A
0.15123047411164608	0.009834754119787214	#4DAF4A
1.420313219653511	-0.8829849306812791	#E41A1C
0.8247374257921418	0.7509323303475692	#4DAF4A
-0.4863872994680823	0.3819580266011972	#377EB8
-0.09501256086304528	1.2094733186333078	#4DAF4A
-0.23673615008531165	-0.41874999728767714	#E41A1C
0.02306291340589204	-1.3297312774076646	#377EB8
-0.18866649168331437	-1.1796990776147551	#E41A1C
0.9827688882926214	0.6002707547289671	#377EB8
0.5356714494461428	1.3642200987109447	#4DAF4A
-0.5945592754526916	0.19446460104920524	#4DAF4A
-0.2437987790382401	-1.5424351226585742	#E41A1C
0.8763393175344774	0.7160877155175719	#4DAF4A
1.0043703651004101	0.5403907710419571	#4DAF4A
-0.05692305320911248	0.3374362189952045	#E41A1C
-0.3008981498793334	1.0095468229132107	#377EB8
-0.22273437813474392	1.6241718165974341	#4DAF4A
0.3718516750819587	-0.6326419102951849	#377EB8
0.30654458796163453	-0.12019358212054719	#E41A1C
-0.47176295017631603	-1.6392830484929577	#377EB8
0.5871516486904592	0.1257183093390326	#377EB8
0.2879770949468123	0.6892802988364106	#4DAF4A
0.506605133771831	0.7441725237264254	#377EB8
-1.8925188503509869	1.3062573461654945	#4DAF4A
-3.8949684632071513	2.217838074683695	#4DAF4A
1.4724215456141192	1.4740006573866067	#4DAF4A
1.8268308180018886	-0.0054673523475516515	#377EB8
0.8774108445420452	0.20494294619903172	#377EB8
-5.144965923637633	1.0450281391393925	#4DAF4A
-0.6469249978033176	0.8599048675430349	#4DAF4A
0.6152250017970007	-0.5642436653146397	#E41A1C
-0.30902765342478633	-1.6746806661559253	#E41A1C
0.7007152663441925	-0.26667270508156754	#4DAF4A
-0.13940908020693085	-1.216357072889356	#377EB8
0.31062792207429046	-1.268774580822024	#377EB8
0.16930997810633	1.565727332470898	#4DAF4A
0.7592621604081943	1.2729124826675933	#4DAF4A
2.215065373222706	0.7523731947041591	#377EB8
-0.8445707643953841	-1.0451853252491987	#377EB8
-1.7685090014207543	0.5458248473177567	#377EB8
-2.612053913850546	0.10854146349649536	#4DAF4A
-0.8313420362312758	0.5354284168795148	#4DAF4A
-1.3566568595512745	-1.1140715804733339	#4DAF4A
-0.6962782849045692	0.6906158666025486	#4DAF4A
0.01469504117348601	-1.2904486312316783	#377EB8
-0.9292974582789703	0.528018974280945	#377EB8
0.5445054942825877	-0.4893122135782999	#377EB8
1.2121028729071293	0.5152239738504516	#E41A1C
1.9117174753517987	1.0778706453758773	#4DAF4A
-0.9549517489052516	0.9089931569657188	#4DAF4A
-0.2808977804299206	1.369492648218082	#4DAF4A
1.4674646501095636	0.6370401666574728	#4DAF4A
-0.07348566286100755	-0.5717427373135842	#377EB8
-0.811130571503029	-0.5384163940724719	#4DAF4A
-2.816802567960177	-0.5900203252720548	#4DAF4A
-0.5349445741967469	1.7280998222413904	#4DAF4A
-1.2413401967883917	-0.7324329701455249	#377EB8
-0.19610554814067493	0.7155649888225214	#377EB8
-1.1835796133565066	-1.200718843317517	#E41A1C
0.8811805905372916	0.42834445261204357	#377EB8
-0.45482483260213913	0.32424024268510837	#4DAF4A
-0.46751311346756935	-1.42506391731651	#E41A1C
-0.26822665873508855	0.6881893807542714	#377EB8
-0.9198143710169422	-0.23073335338152354	#E41A1C
0.7259883904953895	-1.5850188423020324	#377EB8
0.3900266231551517	-1.1048849907853797	#4DAF4A
-0.2651449848737539	-1.6773238355925715	#E41A1C
-3.6834008010348844	0.8957219496540793	#4DAF4A
-1.5925485195146818	1.110491701821931	#4DAF4A
-0.206199116506688	0.22422637395714745	#377EB8
2.299422773279716	-0.9377178067792619	#377EB8
0.33942601926628424	0.5255414454069184	#4DAF4A
-6.206925618276294	0.8712873847559531	#4DAF4A
0.5610588352954311	-1.416280096157649	#4DAF4A
0.21291176545237617	-0.9232235367979618	#E41A1C
0.3357265327397592	-1.761773189276983	#4DAF4A
-1.7724870620754842	0.5762425225546938	#4DAF4A
0.7517989399001143	1.509877788327719	#377EB8
1.0149532951525813	-0.17451638919556275	#377EB8
1.3242813612680846	-0.875131246177056	#E41A1C
-2.0460915595820164	1.6581747773640694	#4DAF4A
-0.6548459180036692	-1.0343098111458144	#377EB8
-0.7070946080281099	-1.217620834047862	#E41A1C
-1.41290640506619	-0.8747304867532859	#377EB8
1.5351686971821412	1.1738210371096827	#4DAF4A
0.7944753568491972	0.6787799821054697	#377EB8
-3.3504511086923046	0.6098820091905532	#4DAF4A
-0.8988740309156483	-0.735723303572786	#4DAF4A
-1.4330120310184622	-0.28007699383865037	#377EB8
0.547593188188592	-1.2643703945613884	#377EB8
1.3834759083099502	-0.5436672517039379	#4DAF4A
0.44913706808584347	0.8968972355573627	#4DAF4A
-0.7688535663989912	0.3776716721919475	#377EB8
-1.9785241754010683	-1.0373230871710963	#377EB8
0.33975745277514574	-0.12643489536424385	#4DAF4A
-0.34912750731938563	-1.2434489682618761	#E41A1C
-1.646340997681937	-1.1375946498098206	#E41A1C
0.4682033379774404	1.2568948328556748	#4DAF4A
-0.398855922741953	0.35214379215683345	#377EB8
-0.02892610230895788	-1.3506430482675456	#377EB8
-1.4014493514616002	0.7602778888855968	#377EB8
-0.0048469108806653465	0.7248929240671497	#377EB8
-1.0471037015031306	-0.12536884035014967	#4DAF4A
-0.467212781826232	0.11152191849247105	#377EB8
1.1724507088388614	1.2209726343033485	#4DAF4A
-0.014026127404608155	1.0277972787567244	#4DAF4A
-2.025415621243476	-0.07212102869591726	#377EB8
-1.183069444244029	0.6945030118103132	#4DAF4A
-1.4058875457803734	0.23502790405666268	#4DAF4A
-0.4559877150679489	-0.753361979079072	#E41A1C
0.8255250117549774	0.05326379508430548	#377EB8
0.9812267200331652	-0.18968676791141997	#377EB8
1.2708128776709269	0.30059176637049584	#4DAF4A
-0.7397518818565637	-0.7042869400779954	#377EB8
-2.668155770834917	-0.09871247404514669	#377EB8
-0.42661751087993655	-0.1398457142113192	#377EB8
-0.7911470867770634	1.0701413834035893	#4DAF4A
0.5775913991296734	0.9455245847485969	#4DAF4A
-1.1376502484350532	-1.8537418626756497	#E41A1C
0.8710399661198409	-0.648080045922872	#E41A1C
0.598628419569566	1.5538309131048291	#4DAF4A
1.5901988280698218	0.9863649261534883	#4DAF4A
1.0933451973492188	-0.06291146801005174	#E41A1C
-0.8110999535212112	0.009475226506368046	#377EB8
1.209300589940214	1.058900418710071	#4DAF4A
0.6744780291879345	0.05543614201381902	#377EB8
1.4489286478379932	0.808611921042728	#4DAF4A
-0.12732654427279894	0.41534105124174064	#4DAF4A
0.08183174107947006	-0.10861638128991798	#377EB8
-1.2236053610988609	-0.8164322138479493	#377EB8
-0.261280070951202	0.33660395297407686	#E41A1C
1.2619479834182046	1.3177151862404854	#377EB8
-2.448252276336487	-1.1169561511738102	#377EB8
-1.3049253949723083	0.6541711691707629	#E41A1C
-0.6764252884014241	-0.8008118766032707	#377EB8
-3.172391932210713	0.696214319654262	#4DAF4A
-0.705304559509108	0.7443909239326617	#4DAF4A
0.5739524203621708	-1.4364994788175476	#E41A1C
0.06590709138651192	-0.8787139482696286	#E41A1C
0.2869843320630492	-1.226323766171514	#377EB8
0.1198006946178584	0.7058540087513409	#4DAF4A
-0.18883307263278618	-0.5657771714200773	#E41A1C
-2.208868150197682	0.4877645125876499	#4DAF4A
0.991840527814555	0.9415359147796112	#4DAF4A
-0.9095960579219877	0.6606253503031023	#4DAF4A
-2.078824855715289	0.0509253071092261	#E41A1C
-0.9186222712519522	-0.4491909415529535	#4DAF4A
-0.6948855784076198	0.404169557334966	#4DAF4A
-0.7519011238287823	-0.6278921171389416	#E41A1C
-0.8935805918801456	0.8571499315289072	#4DAF4A
0.01662910865747105	0.5216256766239606	#E41A1C
-2.26196281064828	1.0753191464973	#4DAF4A
-1.1017289266219	0.6613294142771928	#4DAF4A
0.8723964057029807	0.017173716801020197	#4DAF4A
-0.517817894111531	0.2374493292701249	#377EB8
0.08175747800752876	1.5185410230991419	#4DAF4A
1.4080714792681326	-1.024717045020249	#E41A1C
0.8359661230385678	-0.8140411422609095	#377EB8
1.871824329032897	0.9644534898952889	#4DAF4A
-1.7536524505317257	1.0201142861941221	#4DAF4A
1.805852459974898	0.21638822860988827	#E41A1C
-0.3730381836022482	-1.5100940644929075	#377EB8
1.0407173647716186	-0.21134599125483863	#4DAF4A
0.32482163409406417	0.4797575975928061	#377EB8
0.5960300498703681	0.6949226119833622	#E41A1C
-1.1839104456850174	-1.3478523224778578	#E41A1C
1.2451513706059514	1.3163125428664146	#4DAF4A
-0.9008987702648531	0.6123957414350957	#4DAF4A
-1.0042911283353972	1.2519907097723448	#4DAF4A
0.4920801482112921	-0.4710678999202663	#E41A1C
2.2382932995508904	-0.6140589171568155	#4DAF4A
0.7172281265993683	-0.035056343724163004	#377EB8
1.4549191767126943	0.2136463857256941	#E41A1C
-0.10774845968717328	-1.0706145815329606	#E41A1C
-0.46248661711889694	-2.2293925688031218	#E41A1C
1.1462124931923046	0.862586760694952	#4DAF4A
-2.214196668587925	-0.9672402927450302	#4DAF4A
-0.44193689526018654	-1.3592735019516207	#377EB8
-0.7741313564203605	0.5843866049019135	#4DAF4A
1.9896730507056823	0.18393487732172104	#377EB8
-1.9962173282709723	-0.873011694310479	#377EB8
-0.5053816074133953	-1.023255121312255	#377EB8
1.5494824521280401	-0.5635699936742751	#E41A1C
0.71262536139801	0.15422848827865643	#377EB8
2.547926042653174	0.6628340626968516	#4DAF4A
-0.23125500264798604	-1.2275169360397709	#377EB8
0.9129525045531726	-0.19337917205288768	#E41A1C
0.33084912295607477	-0.5412471359257418	#E41A1C
-0.5990710030124743	-1.004771718077535	#4DAF4A
0.37397772449311156	1.090559164286237	#4DAF4A
1.3051014557216793	0.5636746912531753	#4DAF4A
1.3141240215530006	-1.046754975300478	#E41A1C
0.06584554083785744	0.5095979094320576	#377EB8
-0.9785280693989522	-0.18532925832722658	#377EB8
-2.002236245240141	1.2122569579722884	#377EB8
1.1009073101928284	-0.35525557029052884	#377EB8
0.8767318895285684	-0.7224472300442324	#E41A1C
0.2680672287553341	0.6291128947891558	#E41A1C
0.9506808281990705	-0.1838828785584059	#E41A1C
0.36314384290392765	0.5014098322665297	#377EB8
0.20415115448934304	-0.10954812076798559	#E41A1C
0.6224696062319163	1.1910626257501111	#4DAF4A
-0.31225286102577693	0.490958714626441	#4DAF4A
0.9403891607268464	-0.3402228014761807	#377EB8
-1.5123702072101954	-1.4929133194986564	#E41A1C
-0.582307314073582	-1.0520210436824775	#E41A1C
-0.8657264591699475	-0.6314103148109187	#377EB8
