MCL1	CKS1B	ANP32E	FAM46C	CDKN2C	FAF1	RB1	TRAF3	CYLD	TP53	MYC
-0.04527900920524792	-0.04527900920524792	-0.04527900920524792	-0.046732966272560975	-0.046732966272560975	-0.046732966272560975	-1.0843669330110046	-0.05311841817402384	-1.075297417902471	-0.9528888457076115	-0.06309283419805697
0.9266163809039442	0.9266163809039442	0.9266163809039442	-0.08988633344670285	-0.08988633344670285	-0.08988633344670285	-0.1710875656487137	-0.10110157739657548	-0.11324096246015115	-0.11225557604859426	0.9319413122181157
0.009082849392167495	0.009082849392167495	0.009082849392167495	0.009082849392167495	-0.011262738311105807	-0.011262738311105807	-0.0766046339722384	-0.008156595641898813	-0.02511114362115208	-0.057027132802502004	0.01446126753662555
0.023905853914907065	0.023905853914907065	0.023905853914907065	0.023905853914907065	0.02135325039423411	0.02135325039423411	0.06301686766394765	-0.009488353294330946	-0.04193108085028466	-0.05181388686385994	0.03822590526489453
-0.05108879552405179	-0.05108879552405179	-0.05108879552405179	-0.06439033152897139	-0.06439033152897139	-0.06439033152897139	-1.0396909473030873	-1.0483797073832197	-0.0700034760477828	-0.07789370483245334	-0.03741020238598413
0.17079778833071385	0.17079778833071385	0.17079778833071385	0.17079778833071385	0.17079778833071385	0.17079778833071385	-0.993290153919128	-0.0484763849714784	0.7024075624960558	0.020003089282815637	0.20652430148569764
2.0339096667775665	2.0339096667775665	2.0339096667775665	-0.044842625526508736	-0.044842625526508736	-0.044842625526508736	-0.24355477128645805	-0.06136157817743957	-0.057750166428034655	-0.05832841293481521	1.8684590589419907
0.022704254042757575	0.022704254042757575	0.022704254042757575	-0.8727222849436067	-0.8315469720249804	-0.044697144133889706	0.5114493316652435	0.03807467628368488	0.004462175947766007	-0.047459566966185286	0.0625580575659302
0.06011268104134453	0.06011268104134453	0.06011268104134453	-0.0878924079218114	-0.0878924079218114	-0.0878924079218114	-0.7548110157339114	-0.7767764310857562	-0.7486363641642094	-0.07244548666144349	-0.0016338077136214158
0.3785219177187223	0.3785219177187223	0.3785219177187223	-1.5723898084166936	-1.1890341215230096	-1.1890341215230096	-1.1409498372309435	-1.1594038989271984	-1.6255052957920224	-0.2128865838212462	-1.1747688355967159
0.7917648752189927	0.7917648752189927	0.7917648752189927	0.02962256141876311	0.021803491302551225	0.021803491302551225	-1.0440439095221012	-1.0331676581972686	-0.14950440246251992	0.002081194103060499	0.044283668125462805
1.1256075841319697	1.1256075841319697	1.1256075841319697	0.006696745897200772	0.006696745897200772	0.006696745897200772	0.07728740600632004	-0.0011883473266830825	-0.07301965932508982	-0.009340421245367866	0.8999187271619886
0.005653657458770238	0.005653657458770238	0.005653657458770238	0.005653657458770238	0.13830170572269615	0.13830170572269615	0.09320014345717376	-0.20484015748066753	-0.04542445026745128	-0.08218480447375803	0.31568286827271974
1.0092152138799677	1.0092152138799677	1.0092152138799677	-0.0828991206254068	-0.0828991206254068	-0.0828991206254068	-1.0907354269169218	-0.08104138357489976	-0.08903203085921736	-0.03843189519065551	-0.09301573828108409
-0.047023636768833116	-0.047023636768833116	-0.047023636768833116	-0.047023636768833116	-0.04032800998839802	-0.04032800998839802	-0.047895406523825686	-0.10279979235839097	-0.06626306594018032	-0.12348869373069607	-0.01111492925740253
-0.053842806222101545	-0.053842806222101545	-0.053842806222101545	-0.053842806222101545	-0.053842806222101545	-0.053842806222101545	-0.6419702027415541	-0.9360157315134408	-0.028192625049304802	-0.06309283419805697	-0.022172226333961525
0.9863520168685054	0.9863520168685054	0.9863520168685054	-0.055435576494194894	-0.07316317761859031	-0.07316317761859031	-1.074778937457589	-0.0574609830475973	-1.0875925803654864	-0.08318477777560127	0.9720658009762323
-0.11577261890851637	-0.11577261890851637	-0.11577261890851637	-0.04236806990477432	-1.2540089588603527	-0.670629273734751	-0.8163627200242244	-0.1590189323699659	-1.2755721424541693	-0.6914117950018018	-0.8039774714207225
-0.0074163712157175035	-0.0074163712157175035	-0.0074163712157175035	-0.023054329351109286	-0.023054329351109286	-0.023054329351109286	-1.0432052028724554	-0.0918783249927204	-0.02481743519774298	-0.06554298317211055	0.007889466860510471
0.90034068084385	0.90034068084385	0.90034068084385	-0.09585651364965202	-0.09585651364965202	-0.09585651364965202	-0.9694448177618983	-0.07301965932508982	-0.1296404089731794	-0.10053519177332666	-0.003859720714618812
-0.052393779028670484	-0.5748340605943422	-0.052393779028670484	-0.052393779028670484	-0.15516344913547142	-0.15516344913547142	-1.0301617327999308	-0.2333865544288492	-0.048331155460600274	-0.19459985995409787	-0.04992812655471088
2.1623853192771243	2.1623853192771243	2.1623853192771243	0.009381298438133482	0.009381298438133482	0.009381298438133482	-1.0574519001836145	0.011471600628538694	2.971898083952744e-4	-0.00978418663242941	0.009978320665875342
-0.3094226515198477	-0.3094226515198477	-0.3094226515198477	-0.3136133797921475	-0.3136133797921475	-0.3136133797921475	-0.4603709151411963	-0.45663319943224256	-0.05760557974898193	0.002973752864597167	0.024056100754151478
0.2729309097791416	0.2729309097791416	0.2729309097791416	-0.23523936003621101	-0.23523936003621101	-0.23523936003621101	-0.199996214369283	-0.22209869854394237	-0.2917935566050153	-0.2997347397400912	-0.19986148777665869
1.2198487312152166	1.2198487312152166	1.2198487312152166	-0.7071296714755492	0.03883092602457582	0.03883092602457582	-0.047168956906859766	-0.005935152514320536	-0.6142383750935253	0.02886950250089491	-2.971486119951663e-4
1.117912059300464	1.117912059300464	1.117912059300464	0.07467193736852894	0.0611821995742939	0.0611821995742939	-1.0132872500132628	0.08113928642696425	-0.03624194629062562	0.12065514544878311	0.08175620695189113
0.980499755275256	0.980499755275256	0.980499755275256	-0.02025974414374254	-0.04265934546222804	-0.04265934546222804	-1.060534310748859	-0.03214794461038966	-0.029072224773596483	-0.05094374709795046	-0.008600607172981087
-0.07215834062617853	-0.07215834062617853	-0.07215834062617853	-0.0777505144454772	-0.1142258708752113	-0.1142258708752113	-0.07760731413295564	-0.10986050331119862	-0.1513004758664189	-0.19824404004895846	0.5700580434221878
-0.259554751126492	-0.259554751126492	-0.259554751126492	-0.259554751126492	-0.259554751126492	-0.259554751126492	-0.21168175217399743	-0.28472033661149765	-0.34455310608497486	0.45176668447031454	-0.24171003892103282
2.116665432169485	2.116665432169485	2.116665432169485	0.013563932245365744	0.013563932245365744	0.013563932245365744	-1.0412966714808476	0.029923858070801918	-0.02569843833218112	-0.013773925320220828	0.05782260229647086
-0.05079868861750973	-0.05079868861750973	-0.05079868861750973	-0.08004037003936194	-0.08261342387197751	-0.08261342387197751	-0.1230685749896939	-0.07244548666144349	-0.07903887069117761	-0.08646699029530466	-0.06799024671297269
0.9559105992406159	0.9559105992406159	0.9559105992406159	-0.04775013674119449	-0.04775013674119449	-0.04775013674119449	-1.0794362174409255	0.937916200320039	-0.02481743519774298	-0.03068387447191464	-0.04992812655471088
1.1945324375633954	2.319801750497376	2.259878339551384	0.31738811993594734	0.22615379849837647	0.22615379849837647	-0.9311510730755308	-0.1967601973103953	0.10236651396229945	0.08129350052293924	0.29852592097192865
0.11188310555145135	0.11188310555145135	0.11188310555145135	0.11188310555145135	0.023304970690276323	0.023304970690276323	-1.0228831985519375	-1.0281532634306148	0.010426195978103781	-0.00667589020283861	0.0361096531283617
0.9959125344479179	0.9959125344479179	0.9959125344479179	-0.9846464634100076	-0.46305228206613225	-0.46305228206613225	-0.012740265490960117	-0.04992812655471088	-0.029658421391967397	-0.03814003354353077	0.005504686135488298
0.00461107500724386	0.00461107500724386	0.00461107500724386	0.007293023705738728	-0.006527763202032603	-0.006527763202032603	-1.0552663632115005	-1.0648050845793844	-1.050124394887828	-0.02804598952659833	0.00371783544414987
1.0353287947677345	1.0353287947677345	1.0353287947677345	8.916930372317528e-4	8.916930372317528e-4	8.916930372317528e-4	-1.0036881564314935	0.01206920249145904	-1.0042411219716656	-0.030390938646592036	0.17143957091721826
-0.09401045765577903	-0.09401045765577903	-0.09401045765577903	-0.09002868267195946	-0.09002868267195946	-0.09002868267195946	-0.05876199261444622	0.8138216113432467	-0.18281100061917732	-0.264380524972471	-0.050218354138415855
-0.03638801373258804	-0.03638801373258804	-0.03638801373258804	-0.03638801373258804	-0.05572504063613942	-0.05572504063613942	0.01640677472776855	-0.07631806455718722	-0.05297351043552008	-0.055580313581198575	-0.044842625526508736
0.859682316917749	0.859682316917749	0.859682316917749	-0.052683664824054816	-0.08132729824428396	-0.08132729824428396	-1.001473609311513	-1.1643035636962387	-0.1191432511145389	-0.1747757077906816	0.9837496595096441
0.03429735652524903	0.03429735652524903	0.03429735652524903	0.03429735652524903	0.03429735652524903	0.03429735652524903	0.012666970067769758	0.05583979247104925	0.008486075407365713	-0.6693013739123862	0.05431576947725781
-0.03346474034786556	-0.03346474034786556	-0.03346474034786556	-0.7385439501662345	-0.5829684094298804	-0.04353292989757086	-0.07129666364039179	-0.07029092079000403	-0.16478814516751178	-0.0641020687346863	-0.010079978962161227
2.0307256714923803	2.0307256714923803	2.0307256714923803	-0.07129666364039179	-0.07129666364039179	-0.07129666364039179	-1.083485502288402	-0.07531475869689067	-0.09287359610992078	-0.14812170582057232	-0.03434214791692177
0.03928480169126884	0.03928480169126884	0.03928480169126884	-1.0149313796940411	-0.07043462821869173	-0.07043462821869173	-1.0252888091583274	-0.25667949932872247	-0.9451882617430079	-0.10449659537200512	0.0628639203637218
0.7757350243716294	-0.10774485883989893	0.7757350243716294	-0.08860474631158094	-0.011262738311105807	-0.011262738311105807	-0.020112558736575605	-0.12894229492509607	-0.0656870196913499	-0.1790017381571665	-0.022613323699576804
0.03248656672132626	0.03248656672132626	0.03248656672132626	-0.009340421245367866	0.0034201714664467524	0.0034201714664467524	-0.5281560207019901	-0.18226727279935476	-0.01819821976129127	-0.034634536026296986	0.01206920249145904
-0.005638785549805468	-0.005638785549805468	-0.005638785549805468	-0.005638785549805468	-0.018050891455190492	-0.018050891455190492	-0.9841643584903035	-0.19918771471769794	-0.9417775826114211	-0.18973033201460518	0.09289007545736964
1.6697062959824118	1.6697062959824118	1.6697062959824118	-0.043096183094093354	-0.12054602713087809	-0.12054602713087809	-0.9870539827733605	-0.08375597328824455	-0.15240494765187806	-0.1986485281166745	0.6876505696024442
0.9451870285914707	0.9451870285914707	0.9451870285914707	-1.108536453382191	-0.036095868723688626	-0.036095868723688626	-1.1183192303409706	-1.1022756307617474	-0.04586071297171529	-0.046296884967131705	-0.06554298317211055
-0.060928539122637494	-0.060928539122637494	-0.060928539122637494	-0.060928539122637494	-0.016577046596798106	-0.016577046596798106	-0.13980536905055918	-0.013921550072749093	-0.022172226333961525	0.018054342943393274	-0.04949270973326927
0.8298544782937587	0.8298544782937587	0.8298544782937587	-0.9283745084417423	-0.9283745084417423	-0.9283745084417423	-1.116398580849511	-1.1649143042588892	-1.1437952915844518	-0.16314151211740904	-0.14936617592289173
1.0525624941937413	1.0525624941937413	1.0525624941937413	-0.014364362939890367	-0.014364362939890367	-0.014364362939890367	-1.0216395691590827	0.023605391477566295	-0.012592558855186163	-0.014954636878183486	1.474775052248254
-0.07502801045476201	-0.07502801045476201	-0.07502801045476201	-0.07502801045476201	-0.07502801045476201	-0.07502801045476201	-1.0713655146818128	-0.07617476495136444	-0.09968531884257381	-0.10732146592005588	-0.0656870196913499
-0.04992812655471088	-0.04992812655471088	-0.04992812655471088	-0.02143686019705806	-0.09116712133549007	-0.09116712133549007	-1.0763336243924586	-1.1809942412819567	-0.03799408754653652	-0.1395275617251011	-0.034634536026296986
-0.08475518443913808	-0.08475518443913808	-0.08475518443913808	-0.08475518443913808	-0.0935842084505351	-0.0935842084505351	-0.08660957652315364	-0.1592940378049872	-0.13368470271025826	-0.08660957652315364	-0.09656609236894823
-0.08004037003936194	-0.08004037003936194	-0.08004037003936194	-0.08004037003936194	-0.08004037003936194	-0.08004037003936194	-1.0640570459549081	-0.9576662882183578	1.5549048057538664	-0.1678034174905524	-0.08931683786645306
0.01461085970433897	0.01461085970433897	0.01461085970433897	0.01461085970433897	0.01461085970433897	0.01461085970433897	-8.913222696272102e-4	0.010575508446276312	0.05995993503701945	-1.0303160805702327	-0.016282155014322515
1.0153402217356764	1.0153402217356764	1.0153402217356764	1.0195032523378669	-0.029951458758705266	-0.029951458758705266	-1.057677739574718	-0.04236806990477432	-0.03770216520217795	-0.04498809683547539	-0.010523590578507186
-0.4136479330956646	-0.4136479330956646	-0.4136479330956646	-0.3860906534247139	-0.4129283071754458	-0.4129283071754458	-0.8978412566794028	0.0212031908958078	-0.4364003186110627	0.008336907762636167	-0.4024600292470834
1.0181880187412742	1.0181880187412742	1.0181880187412742	0.04337393262520095	-0.11239637480984216	-0.11239637480984216	-1.0526227888359978	-0.14466076825411006	-0.07903887069117761	-0.1136631245832661	0.049293981982578707
0.02917069474956388	0.02917069474956388	0.02917069474956388	0.02917069474956388	0.02917069474956388	0.02917069474956388	0.0385283946763137	0.03837714472886186	0.022103703926171257	0.014311685737491768	0.029923858070801918
0.06561859445317554	0.06561859445317554	0.06561859445317554	0.06561859445317554	0.016556501752438346	0.016556501752438346	0.09211509348920766	-0.022172226333961525	0.009082849392167495	-0.004897688365912161	0.09149530126920183
0.9798501798091696	0.9798501798091696	0.9798501798091696	-0.0766046339722384	-0.0766046339722384	-0.0766046339722384	-1.0755195468082872	-1.1632168615100174	-0.08888961254892702	-0.11408519892936213	-0.044260639447129484
0.023605391477566295	0.023605391477566295	0.023605391477566295	-0.44725255855840196	0.052336118205215505	0.052336118205215505	-0.03507304219688523	0.046711479974846974	0.056602200199075525	0.056297205399852494	0.011919786491893214
1.0672178076801067	1.0672178076801067	1.0672178076801067	-0.060206607228045446	-0.060206607228045446	-0.060206607228045446	-2.0910356856679257	-0.006231478396497881	-0.02687253936907981	-1.4857945519055227e-4	-0.07029092079000403
0.06730369911453854	0.06730369911453854	0.06730369911453854	0.033693592563696924	0.04731885376158573	0.04731885376158573	-1.0508063419097635	0.028116704528138605	0.047015145818245015	0.10252219946856067	-0.028339250408363336
2.0487035884684865	2.0487035884684865	2.0487035884684865	0.044890368686502015	-0.031855211762354056	-0.031855211762354056	-1.0309332577244832	-1.0877389670816058	-0.09443661823420765	-0.13591255969000116	0.09056593508506719
-1.0756676070862357	-1.0756676070862357	-1.0756676070862357	-1.1106150182669066	-1.0431289250987898	-1.0431289250987898	-1.119881548524559	-1.0756676070862357	-2.095222717164461	-1.076629498745319	-1.0875193793970097
-0.01111492925740253	-0.01111492925740253	-0.01111492925740253	-0.01111492925740253	-0.01111492925740253	-0.01111492925740253	-0.02393606558820044	-0.039015497117079356	-0.08646699029530466	-0.06870948147108821	-0.01746147609996887
-0.04396958589154555	-0.04396958589154555	-0.04396958589154555	-0.030976769690523587	-0.0603510136238598	-0.0603510136238598	-0.054711740553896465	-0.03580368321208405	-0.056303848549181926	-0.0694284670046211	-0.02731265943369207
-0.0741675271793139	-0.0741675271793139	-0.0741675271793139	-1.1286429234920616	-1.1260365202437346	-1.1260365202437346	-1.1022756307617474	-1.071514150790978	-1.0990948328303844	-0.07631806455718722	-1.0520933039229852
-0.11450718551669016	0.02917069474956388	-0.11450718551669016	-0.11450718551669016	-0.012887961888844935	-0.012887961888844935	-0.09926024981424048	-1.020472413317182	-0.009488353294330946	-1.0422895205423535	-1.1122605668884036
0.2171366759232845	0.2171366759232845	0.2171366759232845	0.8220327659668927	0.8267644989228049	0.8267644989228049	-0.1149290843634969	-0.05152388048328914	-0.04440615109489905	-0.06006219082239558	0.07328852470209574
-0.06928468983173537	-0.06928468983173537	-0.06928468983173537	-0.07086569074334835	-0.07545811791173856	-0.07545811791173856	-0.10774485883989893	-0.07617476495136444	-0.08504058430208684	-0.08004037003936194	-0.07100935833339944
2.055101443506598	2.055101443506598	2.055101443506598	-1.0687610445058993	-1.0687610445058993	-1.0687610445058993	-0.05948442508756271	-1.0680157488944386	-0.03784813143298587	-0.04934755067109695	-0.03580368321208405
-0.008748590500170801	-0.008748590500170801	-0.008748590500170801	-0.008748590500170801	-0.008748590500170801	-0.008748590500170801	-1.0661502481753575	-0.44537018022514646	-0.2966647811127977	0.03293912297841305	-0.015397234943296744
0.0071439387541855325	0.0071439387541855325	0.0071439387541855325	-0.40378709347765784	-0.003859720714618812	-0.003859720714618812	-1.0646555183316826	-0.004008032643628093	-0.006527763202032603	-0.007712491771613922	0.0074421189914315655
-0.06985973873286823	-0.06985973873286823	-0.06985973873286823	-0.06985973873286823	-0.09869335359580257	-0.09869335359580257	-0.05340820352005492	-0.1159131738953788	-0.13591255969000116	0.8348051326020322	-0.060928539122637494
-0.08988633344670285	-0.08988633344670285	-0.08988633344670285	-0.08988633344670285	-0.12768507976782387	-0.12768507976782387	-0.08475518443913808	-0.14673805043410854	-0.08931683786645306	-0.1457689208546251	-0.0700034760477828
-0.0293653433988084	1.485897542904603e-4	-0.0293653433988084	-0.0293653433988084	-0.0293653433988084	-0.0293653433988084	-0.044260639447129484	-0.026579075143896003	-1.0554926570249923	-0.005638785549805468	-0.01819821976129127
1.0899992138262127	1.0899992138262127	1.0899992138262127	-1.031704248054007	-0.02202517349455272	-0.02202517349455272	0.025709503513446842	-0.007120209605949577	0	-0.035511457192158945	0.08607944325508454
3.556334190927678	1.1278744274388082	3.556334190927678	-1.0308561292949183	-0.029218789165561074	-0.029218789165561074	-1.1642356801122276	-0.0669828991898206	-1.0957590644623416	0.026311053508565874	-0.14244261873009054
0.08083089030108156	0.08083089030108156	0.08083089030108156	0.08129350052293924	0.08129350052293924	0.08129350052293924	0.07390326823189873	0.059654474789172636	0.04686330763441776	0.9413356321308854	0.02015306559365389
1.0565527511164918	1.0565527511164918	1.0565527511164918	0.03354267772757689	0.9094268479251854	0.9094268479251854	0.01895354613235383	-0.1310359114352581	-0.04556988124879792	0.9247016633772241	0.027213691281067907
-0.03814003354353077	-0.03814003354353077	-0.03814003354353077	-0.03814003354353077	-0.02320131085734245	-0.02320131085734245	-0.10534446776513032	-0.03711819909234423	-0.027606021969547964	0.015508630491041267	-0.05152388048328914
-0.05210385304379597	-0.05210385304379597	-0.05210385304379597	-0.05210385304379597	-0.08561126534722927	-0.08561126534722927	-1.049896984659535	-1.0496695271376972	-1.0603090654267964	-1.086494032899833	-0.0484763849714784
0.037923457784505635	0.037923457784505635	0.037923457784505635	-0.1425813251575017	-0.1425813251575017	-0.1425813251575017	-0.14701485824286545	-0.13075688832056584	-0.08561126534722927	0.06899008909394193	0.7988948151230668
0.07574852181077173	0.07574852181077173	0.07574852181077173	0.07574852181077173	0.05904368131615053	0.05904368131615053	-0.9751281654530631	0.05324958174884857	0.027966176239043034	0.019403287984311526	0.04246457539463334
-0.02731265943369207	-0.02731265943369207	-0.02731265943369207	-0.02731265943369207	-0.02731265943369207	-0.02731265943369207	-0.437583264981505	-0.033172190059134056	-0.07100935833339944	-0.09258928220825338	0.01311540452705721
3.5236357948114048	3.5236357948114048	3.5236357948114048	-1.0380062512786559	-1.0554172309822651	-1.0554172309822651	-1.0373929973124758	-0.7750700006048383	-1.0409145681740883	-1.0475443078748674	0.026762325470255
1.980396375840406	1.980396375840406	1.980396375840406	-0.03507304219688523	-0.08261342387197751	-0.08261342387197751	-1.0677920594554662	-0.044260639447129484	-0.0714403013587134	-0.09514668896649155	-0.0599177644062162
-0.011262738311105807	-0.011262738311105807	-0.011262738311105807	-0.011262738311105807	-0.011262738311105807	-0.011262738311105807	-0.042076753965155436	-0.07789370483245334	-0.014511946767819922	-0.01480708373625739	-0.015397234943296744
-0.006527763202032603	-0.006527763202032603	-0.006527763202032603	-0.006527763202032603	-0.006527763202032603	-0.006527763202032603	-0.014216768881874653	-0.01229711486713258	-0.003118006846981301	-0.011853872083141776	-0.018640143412428156
-0.07187115478126105	-0.07187115478126105	-0.07187115478126105	-0.0914516323768523	-0.0914516323768523	-0.0914516323768523	-0.09301573828108409	-0.06971599145449689	-0.08489788931621516	-0.09401045765577903	-0.0766046339722384
0.5806120023840369	0.5806120023840369	0.5806120023840369	-0.8900453761501099	-0.14618431968216303	-0.14618431968216303	-1.1280095486053499	-1.1186034654256962	-1.1090385585511715	-0.1012431492673012	-1.1027086247972604
-0.010967109958001191	-0.010967109958001191	-0.05962888153949374	-0.06482265079911977	-0.06482265079911977	-0.06482265079911977	0.0514230344814041	-0.17818450533249877	-0.07674790378284405	-0.16533671855877918	-0.06971599145449689
1.0031020819854197	1.0031020819854197	1.0031020819854197	0.0426161086710082	-0.14964261942134655	-0.14964261942134655	0.01326490340342242	-0.20524327406692403	-0.12446863112160537	-0.20846519080761133	-0.031562438330115544
1.1424194913337642	1.1424194913337642	1.1424194913337642	-0.08404151166167068	-0.10336555018807012	-0.10336555018807012	-1.101264610770351	-0.1296404089731794	-1.0937961541462016	-0.9932104161780054	-0.09202053614842953
1.0399594748707626	1.0399594748707626	1.0399594748707626	-1.0694313690064408	-0.04265934546222804	-0.04265934546222804	-1.2136559894022614	-1.077959918633995	-0.1020923744492991	-0.09315787060004425	-0.7049374579831866
1.2620764673442486	1.2620764673442486	1.2620764673442486	-0.5482969995519119	-0.5545875989849861	-0.5545875989849861	-1.4190255837857582	-1.0686120267087065	-1.026141171169033	-0.8220543977131887	0.45140691203844996
0.6345783415417694	0.6345783415417694	0.6345783415417694	-0.4326093754082678	-0.37558260071865157	-0.37558260071865157	-1.1088951247900856	-0.07258904475218106	-0.18918852290677957	-0.0020791754793066976	-0.06870948147108821
-0.05108879552405179	-0.05108879552405179	-0.05108879552405179	-0.07674790378284405	-0.7730764722906946	-0.7730764722906946	-1.0419077613904921	-1.023038555271401	-0.03799408754653652	-0.044842625526508736	-0.07674790378284405
0.964516254831408	0.964516254831408	0.964516254831408	-0.09415252102843573	-0.09415252102843573	-0.09415252102843573	-1.1092536719134802	-0.08375597328824455	-0.09244711047638297	-0.06870948147108821	-0.01303564804955054
0.2850212508991388	0.2850212508991388	0.2850212508991388	-0.423691334230908	-0.423691334230908	-0.423691334230908	-0.9986993744730128	-0.7414626936046349	0.06776349614358353	-0.022613323699576804	-0.08204191153345226
-0.10492057564609439	-0.10492057564609439	-0.10492057564609439	-0.10492057564609439	-0.10492057564609439	-0.10492057564609439	-0.09102485102352358	-0.1118331212035559	-0.9436089081948128	4.458001630274601e-4	0.7449383822980211
-0.01229711486713258	-0.01229711486713258	-0.01229711486713258	-0.040911086273044295	-0.040911086273044295	-0.040911086273044295	0.04975003360682377	-0.20403367278735865	-0.07287613108331464	-0.12852331034649872	0.03973877174856699
0.008784441717156281	0.008784441717156281	0.008784441717156281	8.916930372317528e-4	8.916930372317528e-4	8.916930372317528e-4	-0.002524450642997073	0.005802639108315305	-0.01229711486713258	-0.015102179792859311	0.859682316917749
0.9699069185588178	0.9673182341609765	0.9699069185588178	-0.04455165265691955	-0.04455165265691955	-0.04455165265691955	-1.0483797073832197	-0.40872451917045477	-0.036680118244396494	-0.04338735772062239	-0.04032800998839802
1.5382787323707146	1.5382787323707146	1.5382787323707146	-0.044697144133889706	-0.044697144133889706	-0.044697144133889706	-0.057894743085449465	-0.862995117489704	-0.04134828740739269	0.7545649380366072	-0.045133558061488874
-0.12446863112160537	-0.12446863112160537	-0.12446863112160537	-0.12446863112160537	-0.12446863112160537	-0.12446863112160537	-0.07488462142610376	-0.1598441342751126	-0.17627630647616674	0.09351025444450874	-0.050073245375824166
0.8688559215045537	0.9946071099152021	0.8688559215045537	-0.8693703724720236	-0.7927881448871525	-0.7927881448871525	-1.086713833777072	-0.22209869854394237	-1.0628591051504876	-1.065403142270454	0.558420989459776
