name	group	x	y	z
HD	blue	1.6691178655446222	-0.7776852062051621	-0.1476817977290526
t_IgH	purple	-1.4701175971550007	1.419980796583123	0.7558589229238952
risk_1	green	-0.8552131528044069	1.092864097022288	-2.4504853857289888
risk_1	red	0.24490790133908744	-0.3129641441702418	0.7017469634476584
risk_3	red	-0.7547882997408327	0.32892896548703193	-0.9665023326664403
risk_3	turquoise3	1.1321824496112491	-0.4933934482305479	1.4497534989996606
